USC00178998,20120101,PRCP,137,,,7,0700
USC00178998,20120101,SNOW,0,,,7,
USC00178998,20120101,SNWD,0,,,7,
USC00178998,20130101,TMAX,-22,,,7,0700
USC00178998,20130101,TMIN,-117,,,7,0700
USC00178998,20130101,TOBS,-28,,,7,0700
USC00178998,20130101,PRCP,0,T,,7,0700
USC00178998,20130101,SNOW,0,T,,7,
USC00178998,20130101,SNWD,0,,,7,
USC00242347,19220101,TMAX,61,,,6,
USC00242347,19220101,TMIN,-106,,,6,
USC00242347,19220101,TOBS,33,,,6,
USC00242347,19220101,PRCP,0,,,6,
USC00242347,19220101,SNOW,0,,,6,
USC00242347,19220101,SNWD,76,,,6,
USC00242347,19230101,TMAX,22,,,6,
USC00242347,19230101,TMIN,-39,,,6,
USC00242347,19230101,TOBS,-11,,,6,
USC00242347,19230101,PRCP,0,,,6,
USC00242347,19230101,SNOW,0,,,6,
USC00242347,19230101,SNWD,0,T,,6,
USC00242347,19240101,TMAX,-228,,,6,
USC00242347,19240101,TMIN,-411,,,6,
USC00242347,19240101,TOBS,-278,,,6,
USC00242347,19240101,PRCP,0,P,,6,
USC00242347,19240101,SNOW,0,,,6,
USC00242347,19240101,SNWD,203,,,6,
USC00242347,19250101,TMAX,6,,,6,
USC00242347,19250101,TMIN,-133,,,6,
USC00242347,19250101,TOBS,-17,,,6,
USC00242347,19250101,PRCP,0,P,,6,
USC00242347,19250101,SNOW,0,,,6,
USC00242347,19250101,SNWD,457,,,6,
USC00242347,19400101,PRCP,0,T,,6,
USC00242347,19400101,SNOW,13,,,6,
USC00242347,19410101,PRCP,0,T,,6,
USC00242347,19410101,SNOW,0,T,,6,
USC00242347,19420101,PRCP,0,,,6,
USC00242347,19420101,SNOW,0,,,6,
USC00242347,19420101,SNWD,203,,,6,
USC00242347,19430101,PRCP,13,,,6,
USC00242347,19430101,SNOW,51,,,6,
USC00242347,19430101,SNWD,51,,,6,
USC00242347,19440101,PRCP,0,,,6,
USC00242347,19440101,SNOW,0,,,6,
USC00242347,19450101,PRCP,30,,,6,
USC00242347,19450101,SNOW,33,,,6,
USC00242347,19450101,SNWD,102,,,6,
USC00178998,20140101,TMAX,-22,,,7,0700
USC00178998,20140101,TMIN,-283,,,7,0700
USC00178998,20140101,TOBS,-278,,,7,0700
USC00178998,20140101,PRCP,0,,,7,0700
USC00178998,20140101,SNOW,0,,,7,
USC00178998,20140101,SNWD,330,,,7,
USC00178998,20150101,TMAX,-33,,,7,0700
USC00178998,20150101,TMIN,-167,,,7,0700
USC00178998,20150101,TOBS,-67,,,7,0700
USC00178998,20150101,PRCP,0,,,7,0700
USC00178998,20150101,SNOW,0,,,7,
